Do,Ph,ORP,EC,TDS,Water_Temp,CDO,CpH,CORP,CEC,CTDS,CWT,wqc
3.945,6.78,376.461,255.914,39.101,24.327,1,3,3,3,2,3,Polluted
4.257,6.533,403.767,1582.796,29.326,23.545,2,3,3,1,2,3,Polluted
4.718,6.56,102.84,578.495,39.101,22.958,2,3,2,4,2,3,Polluted
5.175,6.588,75.624,277.419,41.056,21.981,2,3,2,3,2,3,Polluted
4.923,6.725,48.416,1356.989,25.416,21.198,2,3,2,4,2,3,Polluted
4.14,6.478,21.209,288.172,46.921,22.274,2,2,1,3,2,3,Polluted
4.718,6.533,6.023,1597.849,25.416,22.372,2,3,1,1,2,3,Polluted
4.895,6.533,33.271,1232.258,35.191,22.958,2,3,2,4,2,3,Polluted
4.312,6.478,60.398,292.473,29.326,23.154,2,2,2,3,2,3,Polluted
3.881,6.533,87.678,275.269,39.101,23.545,1,3,2,3,2,3,Polluted
3.8,6.533,114.935,1600,41.056,24.033,1,3,2,1,2,3,Polluted
3.696,6.478,142.053,286.022,41.056,24.033,1,2,2,3,2,3,Polluted
3.991,6.533,169.309,1587.097,37.146,23.936,1,3,2,1,2,3,Polluted
3.77,6.588,196.623,1597.849,25.416,23.154,1,3,2,1,2,3,Polluted
2.99,6.533,223.895,296.774,25.416,24.327,1,3,2,3,2,3,Polluted
4.049,6.533,251.038,1610.753,25.416,24.424,2,3,2,1,2,3,Polluted
3.696,6.478,278.083,279.57,21.505,24.229,1,2,2,3,2,3,Polluted
3.945,6.615,305.086,1576.344,29.326,24.62,1,3,3,1,2,3,Polluted
4.367,6.533,332.31,1234.409,41.056,23.545,2,3,3,4,2,3,Unpolluted
4.589,6.478,359.64,1561.29,25.416,23.74,2,2,3,1,2,3,Polluted
4.146,6.67,386.644,264.516,46.921,23.447,2,3,3,3,2,3,Unpolluted
4.257,6.725,120.068,1348.387,39.101,23.642,2,3,2,4,2,3,Polluted
4.047,6.56,92.853,266.667,37.146,23.154,2,3,2,3,2,3,Polluted
4.895,6.45,65.67,279.57,37.146,22.86,2,2,2,3,2,3,Polluted
4.836,6.533,38.454,1572.043,39.101,22.372,2,3,2,1,2,3,Polluted
4.146,6.533,11.279,1606.452,35.191,23.251,2,3,1,1,2,3,Polluted
4.146,6.533,15.847,283.871,37.146,23.74,2,3,1,3,2,3,Polluted
4.202,6.45,43.039,1116.129,35.191,23.936,2,2,2,4,2,3,Polluted
4.312,6.67,70.222,1597.849,25.416,23.74,2,3,2,1,2,3,Polluted
4.047,6.725,97.413,1595.699,41.056,23.838,2,3,2,1,2,3,Polluted
4.047,6.478,124.441,1597.849,25.416,23.74,2,2,2,1,2,3,Polluted
4.633,6.615,151.755,1576.344,25.416,23.74,2,3,2,1,2,3,Polluted
3.997,6.478,178.693,260.215,41.056,24.131,1,2,2,3,2,3,Polluted
3.893,6.478,205.934,273.118,33.236,24.229,1,2,2,3,2,3,Polluted
3.748,6.45,233.28,292.473,35.191,24.229,1,2,2,3,2,3,Polluted
3.696,6.78,260.479,1266.667,29.326,24.327,1,3,2,4,2,3,Polluted
3.748,6.478,287.719,292.473,43.011,24.62,1,2,2,3,2,3,Polluted
4.423,6.505,314.992,286.022,41.056,23.349,2,3,3,3,2,3,Unpolluted
3.991,6.56,342.265,1584.946,29.326,23.74,1,3,3,1,2,3,Polluted
3.715,6.56,369.546,1584.946,25.416,23.838,1,3,3,1,2,3,Polluted
3.991,6.533,396.712,692.473,29.326,23.349,1,3,3,4,2,3,Polluted
4.718,6.478,110.041,277.419,25.416,22.372,2,2,2,3,2,3,Polluted
4.199,6.533,82.874,1600,43.011,22.274,2,3,2,1,2,3,Polluted
4.923,6.533,55.683,929.032,35.191,21.883,2,3,2,4,2,3,Polluted
4.6,6.725,28.5,1477.419,37.146,22.372,2,3,2,4,2,3,Polluted
4.533,6.533,1.357,1569.892,41.056,23.056,2,3,1,1,2,3,Polluted
4.257,6.478,25.965,296.774,29.326,23.447,2,2,2,3,2,3,Polluted
4.533,6.533,53.172,288.172,35.191,23.642,2,3,2,3,2,3,Polluted
3.748,6.533,80.429,843.011,29.326,24.229,1,3,2,4,2,3,Polluted
3.893,6.533,107.62,286.022,39.101,24.424,1,3,2,3,2,3,Polluted
4.423,6.533,134.933,1574.193,35.191,23.936,2,3,2,1,2,3,Polluted
4.633,6.56,162.157,1569.892,25.416,23.936,2,3,2,1,2,3,Polluted
4.153,6.533,189.446,296.774,29.326,24.327,2,3,2,3,2,3,Polluted
4.312,6.45,216.694,296.774,25.416,23.936,2,2,2,3,2,3,Polluted
3.696,6.533,243.674,1574.193,25.416,24.327,1,3,2,1,2,3,Polluted
3.893,6.478,270.979,260.215,41.056,24.131,1,2,2,3,2,3,Polluted
3.8,6.478,298.285,292.473,25.416,24.229,1,2,2,3,2,3,Polluted
3.893,6.478,325.541,1591.398,41.056,24.229,1,2,3,1,2,3,Polluted
4.202,6.78,352.651,264.516,21.505,23.936,2,3,3,3,2,3,Unpolluted
4.533,6.56,379.842,1600,39.101,23.251,2,3,3,1,2,3,Polluted
4.423,6.78,126.805,1569.892,43.011,22.86,2,3,2,1,2,3,Polluted
4.836,6.533,99.622,1589.247,37.146,22.469,2,3,2,1,2,3,Polluted
4.797,6.615,72.455,258.065,25.416,21.589,2,3,2,3,2,3,Polluted
5.289,6.533,45.215,264.516,35.191,21.785,2,3,2,3,2,3,Polluted
4.743,6.56,18.056,1595.699,41.056,23.154,2,3,1,1,2,3,Polluted
4.257,6.478,9.184,1572.043,39.101,23.154,2,2,1,1,2,3,Polluted
4.836,6.533,36.383,1597.849,29.326,22.958,2,3,2,1,2,3,Polluted
4.205,6.478,63.623,578.495,41.056,24.033,2,2,2,4,2,3,Polluted
3.893,6.478,90.766,1600,37.146,24.424,1,2,2,1,2,3,Polluted
3.748,6.533,117.949,1567.742,35.191,24.229,1,3,2,1,2,3,Polluted
4.533,6.78,145.132,1569.892,44.966,23.74,2,3,2,1,2,3,Polluted
3.748,6.533,172.185,1565.591,41.056,24.62,1,3,2,1,2,3,Polluted
4.423,6.615,199.384,1610.753,29.326,23.936,2,3,2,1,2,3,Polluted
3.893,6.725,226.518,1587.097,39.101,24.424,1,3,2,1,2,3,Polluted
4.533,6.533,253.498,320.43,41.056,23.838,2,3,2,3,2,3,Polluted
3.991,6.478,280.681,501.075,25.416,23.936,1,2,2,4,2,3,Polluted
4.312,6.478,307.84,1606.452,37.146,23.545,2,2,3,1,2,3,Polluted
3.991,6.533,335.129,1580.645,25.416,23.349,1,3,3,1,2,3,Polluted
4.423,6.533,362.418,264.516,29.326,22.958,2,3,3,3,2,3,Unpolluted
3.991,6.533,389.625,1356.989,21.505,23.251,1,3,3,4,2,3,Polluted
4.202,6.478,117.112,1602.151,37.146,23.154,2,2,2,1,2,3,Polluted
4.199,6.533,89.863,292.473,25.416,22.665,2,3,2,3,2,3,Polluted
3.963,6.478,62.607,288.172,35.191,22.372,1,2,2,3,2,3,Polluted
3.621,6.588,35.448,991.398,41.056,22.958,1,3,2,4,2,3,Polluted
3.991,6.478,8.257,275.269,43.011,23.154,1,2,1,3,2,3,Polluted
3.936,6.533,18.967,286.022,25.416,23.642,1,3,1,3,2,3,Polluted
3.644,6.67,46.158,264.516,46.921,24.033,1,3,2,3,2,3,Polluted
3.696,6.478,73.285,279.57,25.416,24.229,1,2,2,3,2,3,Polluted
3.644,6.478,100.476,1608.602,37.146,24.327,1,2,2,1,2,3,Polluted
4.308,6.478,127.708,1574.193,41.056,24.424,2,2,2,1,2,3,Polluted
3.893,6.615,154.785,696.774,39.101,24.522,1,3,2,4,2,3,Polluted
4.312,6.478,182.033,1589.247,43.011,23.936,2,2,2,1,2,3,Polluted
3.748,6.478,209.282,1552.688,41.056,24.718,1,2,2,1,2,3,Polluted
4.049,6.56,236.351,1574.193,35.191,24.424,2,3,2,1,2,3,Polluted
3.748,6.533,263.558,1597.849,25.416,24.62,1,3,2,1,2,3,Polluted
4.312,6.533,290.766,268.817,41.056,23.74,2,3,2,3,2,3,Polluted
3.696,6.478,317.916,270.968,37.146,24.62,1,2,3,3,2,3,Polluted
4.423,6.78,345.238,264.516,46.921,23.545,2,3,3,3,2,3,Unpolluted
3.715,6.533,372.486,1079.57,37.146,23.642,1,3,3,4,2,3,Polluted
4.102,6.588,399.808,262.366,29.326,23.251,2,3,3,3,2,3,Unpolluted
4.258,6.533,106.848,286.022,43.011,22.763,2,3,2,3,2,3,Polluted
4.14,6.533,79.673,288.172,37.146,22.665,2,3,2,3,2,3,Polluted
4.241,6.56,52.498,1589.247,37.146,21.981,2,3,2,1,2,3,Polluted
4.317,6.78,25.314,1589.247,37.146,22.469,2,3,2,1,2,3,Polluted
4.081,6.533,1.975,296.774,46.921,22.176,2,3,1,3,2,3,Polluted
4.258,6.835,29.174,1563.441,25.416,22.763,2,3,2,1,2,3,Polluted
4.258,6.478,56.373,1595.699,41.056,22.665,2,2,2,1,2,3,Polluted
3.505,6.533,83.638,1604.301,41.056,23.154,1,3,2,1,2,3,Polluted
3.991,6.533,110.87,1587.097,41.056,23.154,1,3,2,1,2,3,Polluted
4.312,6.478,138.135,1584.946,46.921,23.056,2,2,2,1,2,3,Polluted
4.312,6.533,165.318,1578.495,29.326,23.447,2,3,2,1,2,3,Polluted
4.102,6.533,192.493,1572.043,37.146,23.838,2,3,2,1,2,3,Polluted
4.312,6.533,219.684,1565.591,41.056,23.74,2,3,2,1,2,3,Polluted
4.256,6.725,247.014,296.774,29.326,24.131,2,3,2,3,2,3,Polluted
3.488,6.533,274.099,1606.452,43.011,24.62,1,3,2,1,2,3,Polluted
3.592,6.78,301.144,277.419,41.056,24.229,1,3,3,3,2,3,Polluted
4.312,6.78,328.449,1565.591,41.056,23.936,2,3,3,1,2,3,Polluted
4.423,6.78,355.616,1584.946,46.921,23.936,2,3,3,1,2,3,Polluted
4.533,6.56,382.742,1578.495,29.326,23.936,2,3,3,1,2,3,Polluted
4.423,6.533,123.832,1604.301,39.101,23.936,2,3,2,1,2,3,Polluted
4.478,6.505,96.633,1584.946,25.416,23.838,2,3,2,1,2,3,Polluted
4.257,6.45,69.572,273.118,25.416,23.642,2,2,2,3,2,3,Polluted
4.589,6.588,42.323,1597.849,25.416,23.251,2,3,2,1,2,3,Polluted
4.146,6.835,15.116,1584.946,35.191,23.642,2,3,1,1,2,3,Polluted
4.6,6.725,12.1,1079.57,37.146,22.665,2,3,1,4,2,3,Polluted
4.718,6.78,39.251,1574.193,27.371,22.958,2,3,2,1,2,3,Polluted
4.718,6.78,66.426,1563.441,29.326,22.763,2,3,2,1,2,3,Polluted
4.202,6.533,93.625,1569.892,43.011,23.154,2,3,2,1,2,3,Polluted
4.376,6.533,120.824,1582.796,25.416,22.958,2,3,2,1,2,3,Polluted
4.146,6.478,148.008,277.419,41.056,23.349,2,2,2,3,2,3,Polluted
4.895,6.78,175.24,1608.602,29.326,22.567,2,3,2,1,2,3,Polluted
4.423,6.533,202.406,283.871,39.101,22.078,2,3,2,3,2,3,Polluted
3.991,6.78,229.663,1578.495,33.236,23.056,1,3,2,1,2,3,Polluted
4.146,6.78,256.87,313.979,25.416,23.251,2,3,2,3,2,3,Polluted
4.478,6.533,284.127,1584.946,46.921,23.349,2,3,2,1,2,3,Polluted
3.893,6.533,311.237,1578.495,39.101,24.033,1,3,3,1,2,3,Polluted
4.589,6.78,338.371,296.774,29.326,23.545,2,3,3,3,2,3,Unpolluted
3.893,6.78,365.578,1597.849,25.416,24.229,1,3,3,1,2,3,Polluted
4.633,6.78,392.794,288.172,43.011,23.74,2,3,3,3,2,3,Unpolluted
4.308,6.67,113.739,1490.323,29.326,24.424,2,3,2,4,2,3,Polluted
3.945,6.533,86.369,264.516,46.921,24.131,1,3,2,3,2,3,Polluted
3.997,6.533,59.112,1589.247,37.146,24.424,1,3,2,1,2,3,Polluted
4.308,6.533,31.864,926.882,41.056,24.424,2,3,2,4,2,3,Polluted
4.478,6.478,4.575,537.634,37.146,23.154,2,2,1,4,2,3,Polluted
4.202,6.533,22.706,286.022,39.101,23.74,2,3,1,3,2,3,Polluted
4.047,6.533,49.906,1273.118,29.326,23.838,2,3,2,4,2,3,Polluted
3.881,6.533,77.105,1432.258,41.056,23.545,1,3,2,4,2,3,Polluted
4.199,6.643,104.353,1595.699,41.056,22.958,2,3,2,1,2,3,Polluted
4.14,6.725,131.618,1587.097,43.011,22.274,2,3,2,1,2,3,Polluted
4.718,6.588,158.834,1584.946,46.921,22.763,2,3,2,1,2,3,Polluted
4.146,6.725,186.074,273.118,25.416,23.447,2,3,2,3,2,3,Polluted
3.893,6.533,213.265,260.215,41.056,24.033,1,3,2,3,2,3,Polluted
3.748,6.78,240.497,279.57,25.416,24.229,1,3,2,3,2,3,Polluted
3.644,6.835,267.607,1574.193,35.191,24.718,1,3,2,1,2,3,Polluted
4.312,6.533,294.806,1563.441,33.236,23.545,2,3,2,1,2,3,Polluted
3.991,6.56,321.965,554.839,43.011,23.936,1,3,3,4,2,3,Polluted
4.533,6.478,349.14,1580.645,41.056,23.447,2,2,3,1,2,3,Polluted
4.047,6.478,376.364,283.871,37.146,23.838,2,2,3,3,2,3,Polluted
3.945,6.478,403.555,266.667,43.011,24.033,1,2,3,3,2,3,Polluted
4.423,6.533,103.166,1569.892,39.101,23.545,2,3,2,1,2,3,Polluted
4.533,6.588,75.95,1584.946,50.831,23.447,2,3,2,1,3,3,Polluted
4.308,6.533,48.702,1576.344,29.326,24.229,2,3,2,1,2,3,Polluted
4.256,6.478,21.584,292.473,25.416,24.033,2,2,1,3,2,3,Polluted
3.696,6.725,5.624,277.419,29.326,24.229,1,3,1,3,2,3,Polluted
3.881,6.56,32.823,313.979,37.146,23.447,1,3,2,3,2,3,Polluted
4.895,6.643,59.99,1610.753,46.921,22.372,2,3,2,1,2,3,Polluted
4.199,6.533,87.214,258.065,25.416,22.86,2,3,2,3,2,3,Polluted
4.895,6.533,114.365,268.817,41.056,22.86,2,3,2,3,2,3,Polluted
4.895,6.588,141.597,283.871,43.011,22.274,2,3,2,3,2,3,Polluted
4.199,6.478,168.869,1580.645,25.416,22.86,2,2,2,1,2,3,Polluted
4.146,6.725,196.036,292.473,37.146,23.447,2,3,2,3,2,3,Polluted
3.644,6.533,223.252,612.903,29.326,24.229,1,3,2,4,2,3,Polluted
3.748,6.67,250.435,905.376,41.056,24.327,1,3,2,4,2,3,Polluted
3.893,6.78,277.504,965.591,41.056,24.62,1,3,2,4,2,3,Polluted
3.945,6.533,304.761,288.172,46.921,24.913,1,3,3,3,2,3,Polluted
3.696,6.533,331.993,296.774,35.191,24.327,1,3,3,3,2,3,Polluted
3.696,6.78,359.33,1135.484,43.011,24.424,1,3,3,4,2,3,Polluted
3.644,6.478,386.4,292.473,29.326,24.815,1,2,3,3,2,3,Polluted
3.893,6.533,120.345,1593.548,46.921,24.424,1,3,2,1,2,3,Polluted
3.644,6.615,93.04,1569.892,43.011,24.327,1,3,2,1,2,3,Polluted
4.256,6.78,65.776,255.914,41.056,24.033,2,3,2,3,2,3,Polluted
3.8,6.588,38.511,1606.452,39.101,24.229,1,3,2,1,2,3,Polluted
4.423,6.56,11.23,1602.151,29.326,23.349,2,3,1,1,2,3,Polluted
4.367,6.533,16.035,1589.247,37.146,23.642,2,3,1,1,2,3,Polluted
4.943,6.478,43.21,473.118,39.101,22.958,2,2,2,3,2,3,Polluted
4.146,6.533,70.385,251.613,39.101,23.642,2,3,2,3,2,3,Polluted
4.257,6.615,97.608,1582.796,25.416,23.056,2,3,2,1,2,3,Polluted
4.482,6.615,124.792,729.032,41.056,22.763,2,3,2,4,2,3,Polluted
4.6,6.643,151.999,296.774,25.416,22.274,2,3,2,3,2,3,Polluted
4.923,6.533,179.174,286.022,39.101,21.981,2,3,2,3,2,3,Polluted
3.991,6.67,206.422,1578.495,33.236,23.447,1,3,2,1,2,3,Polluted
3.748,6.78,233.614,286.022,41.056,24.131,1,3,2,3,2,3,Polluted
3.991,6.56,260.764,286.022,39.101,23.74,1,3,2,3,2,3,Polluted
3.644,6.56,288.029,1217.204,41.056,24.62,1,3,2,4,2,3,Polluted
3.748,6.533,315.334,292.473,25.416,24.815,1,3,3,3,2,3,Polluted
4.051,6.753,342.647,1569.892,41.056,25.206,2,3,3,1,2,3,Polluted
4.308,6.533,369.822,1436.559,25.416,24.815,2,3,3,4,2,3,Unpolluted
3.696,6.725,396.924,296.774,29.326,24.815,1,3,3,3,2,3,Polluted
3.696,6.56,109.748,1610.753,37.146,24.424,1,3,2,1,2,3,Polluted
4.153,6.56,82.507,1582.796,35.191,24.131,2,3,2,1,2,3,Polluted
3.644,6.56,55.381,1283.871,25.416,24.815,1,3,2,4,2,3,Polluted
4.153,6.725,28.174,290.323,37.146,24.229,2,3,2,3,2,3,Polluted
4.049,6.533,1.031,843.011,29.326,24.131,2,3,1,4,2,3,Polluted
4.256,6.835,26.16,1584.946,29.326,24.327,2,3,2,1,2,3,Polluted
4.153,6.835,53.351,1591.398,37.146,24.131,2,3,2,1,2,3,Polluted
4.423,6.725,80.559,552.688,41.056,23.74,2,3,2,4,2,3,Polluted
4.533,6.56,107.709,277.419,41.056,23.838,2,3,2,3,2,3,Polluted
4.633,6.478,134.893,296.774,25.416,23.154,2,2,2,3,2,3,Polluted
4.943,6.533,162.19,283.871,35.191,22.763,2,3,2,3,2,3,Polluted
4.047,6.615,189.34,1597.849,25.416,23.545,2,3,2,1,2,3,Polluted
3.936,6.533,216.597,1576.344,29.326,23.838,1,3,2,1,2,3,Polluted
3.991,6.643,243.755,264.516,41.056,23.447,1,3,2,3,2,3,Polluted
4.836,6.533,270.963,277.419,41.056,22.665,2,3,2,3,2,3,Polluted
4.423,6.533,298.187,266.667,37.146,22.469,2,3,2,3,2,3,Polluted
5.049,6.533,325.476,275.269,39.101,21.589,2,3,3,3,2,3,Unpolluted
4.047,6.533,352.732,1346.237,41.056,23.154,2,3,3,4,2,3,Unpolluted
3.881,6.643,380.013,1576.344,46.921,23.349,1,3,3,1,2,3,Polluted
3.696,6.615,126.626,1597.849,29.326,24.327,1,3,2,1,2,3,Polluted
4.256,6.615,99.492,686.022,29.326,24.424,2,3,2,4,2,3,Polluted
4.049,6.56,72.333,1563.441,25.416,24.327,2,3,2,1,2,3,Polluted
4.049,6.533,45.011,1578.495,33.236,24.131,2,3,2,1,2,3,Polluted
3.426,6.533,17.747,1582.796,43.011,25.402,1,3,1,1,2,3,Polluted
3.758,6.67,9.51,281.72,29.326,25.304,1,3,1,3,2,3,Polluted
4.153,6.533,36.717,670.968,25.416,24.327,2,3,2,4,2,3,Polluted
4.256,6.588,64.047,1574.193,25.416,24.327,2,3,2,1,2,3,Polluted
4.423,6.533,91.263,1288.172,46.921,23.936,2,3,2,4,2,3,Polluted
3.661,6.478,118.478,264.516,25.416,25.011,1,2,2,3,2,3,Polluted
4.153,6.533,145.67,320.43,43.011,24.913,2,3,2,3,2,3,Polluted
4.101,6.478,172.918,1227.957,43.011,24.424,2,2,2,4,2,3,Polluted
4.35,6.533,200.101,1122.581,44.966,24.424,2,3,2,4,2,3,Polluted
3.696,6.78,227.358,516.129,43.011,24.033,1,3,2,4,2,3,Polluted
3.893,6.533,254.516,283.871,43.011,24.424,1,3,2,3,2,3,Polluted
4.454,6.533,281.65,1174.194,41.056,24.718,2,3,2,4,2,3,Polluted
4.188,6.533,308.874,1574.193,25.416,25.206,2,3,3,1,2,3,Polluted
4.35,6.588,336.025,761.29,29.326,24.131,2,3,3,4,2,3,Unpolluted
4.153,6.533,363.289,1572.043,43.011,24.131,2,3,3,1,2,3,Polluted
3.696,6.533,390.611,1580.645,25.416,24.033,1,3,3,1,2,3,Polluted
5.002,6.56,115.979,769.893,25.416,22.86,2,3,2,4,2,3,Polluted
4.202,6.56,88.804,1602.151,35.191,23.056,2,3,2,1,2,3,Polluted
5.061,6.533,61.654,277.419,41.056,22.567,2,3,2,3,2,3,Polluted
4.895,6.533,34.34,283.871,43.011,22.469,2,3,2,3,2,3,Polluted
4.146,6.56,7.19,1589.247,37.146,23.056,2,3,1,1,2,3,Polluted
3.936,6.835,20.018,1572.043,37.146,23.447,1,3,1,1,2,3,Polluted
4.423,6.67,47.299,288.172,43.011,23.349,2,3,2,3,2,3,Polluted
3.696,6.615,74.498,1600,43.011,24.229,1,3,2,1,2,3,Polluted
3.997,6.533,101.706,286.022,39.101,24.522,1,3,2,3,2,3,Polluted
4.755,6.725,129.101,1288.172,29.326,24.327,2,3,2,4,2,3,Polluted
4.051,6.725,156.219,1283.871,50.831,25.206,2,3,2,4,3,3,Polluted
4.051,6.753,183.443,1565.591,41.056,25.206,2,3,2,1,2,3,Polluted
4.153,6.67,210.626,262.366,37.146,24.718,2,3,2,3,2,3,Polluted
3.475,6.56,237.833,1587.097,43.011,25.011,1,3,2,1,2,3,Polluted
3.8,6.533,265.041,1582.796,29.326,24.913,1,3,2,1,2,3,Polluted
4.308,6.56,292.256,270.968,35.191,24.522,2,3,2,3,2,3,Polluted
4.256,6.533,319.448,283.871,43.011,24.327,2,3,3,3,2,3,Unpolluted
3.475,6.478,346.663,283.871,43.011,25.109,1,2,3,3,2,3,Polluted
3.905,6.67,373.855,466.667,44.966,25.304,1,3,3,3,2,3,Polluted
4.35,6.533,401.054,1584.946,29.326,24.131,2,3,3,1,2,3,Polluted
3.696,6.533,105.699,264.516,35.191,24.229,1,3,2,3,2,3,Polluted
4.854,6.533,78.548,262.366,25.416,23.936,2,3,2,3,2,3,Polluted
4.854,6.533,51.276,827.957,41.056,23.349,2,3,2,4,2,3,Polluted
4.317,6.588,24.117,1584.946,27.371,22.567,2,3,1,1,2,3,Polluted
4.659,6.533,3.099,277.419,41.056,22.469,2,3,1,3,2,3,Polluted
5.541,6.478,30.396,286.022,39.101,21.589,2,2,2,3,2,3,Polluted
4.895,6.533,57.538,520.43,29.326,22.958,2,3,2,4,2,3,Polluted
4.589,6.478,84.795,1584.946,46.921,23.349,2,2,2,1,2,3,Polluted
4.965,6.533,111.986,1569.892,41.056,23.838,2,3,2,1,2,3,Polluted
4.478,6.478,139.275,262.366,29.326,23.74,2,2,2,3,2,3,Polluted
3.644,6.56,166.613,1584.946,50.831,24.229,1,3,2,1,3,3,Polluted
4.308,6.67,193.788,1587.097,43.011,24.62,2,3,2,1,2,3,Polluted
3.8,6.56,220.824,1339.785,37.146,24.913,1,3,2,4,2,3,Polluted
3.573,6.533,248.113,1451.613,43.011,25.011,1,3,2,4,2,3,Polluted
4.308,6.56,275.28,1584.946,43.011,24.815,2,3,2,1,2,3,Polluted
3.696,6.533,302.512,1602.151,46.921,24.913,1,3,3,1,2,3,Polluted
4.051,6.533,329.769,1333.333,37.146,25.206,2,3,3,4,2,3,Unpolluted
4.051,6.56,356.96,1589.247,43.011,25.011,2,3,3,1,2,3,Polluted
3.997,6.533,384.225,477.419,33.236,24.815,1,3,3,3,2,3,Polluted
3.661,6.533,122.431,296.774,43.011,25.597,1,3,2,3,2,3,Polluted
3.856,6.835,95.207,789.247,39.101,25.206,1,3,2,4,2,3,Polluted
4.153,6.78,67.942,277.419,41.056,24.718,2,3,2,3,2,3,Polluted
4.051,6.478,40.735,262.366,29.326,25.597,2,2,2,3,2,3,Polluted
3.758,6.643,13.438,286.022,41.056,25.402,1,3,1,3,2,3,Polluted
4.051,6.56,13.778,296.774,25.416,25.011,2,3,1,3,2,3,Polluted
4.633,6.835,41.026,1561.29,41.056,23.74,2,3,2,1,2,3,Polluted
4.101,6.808,68.218,1580.645,25.416,24.033,2,3,2,1,2,3,Polluted
5.061,6.533,95.352,260.215,41.056,22.274,2,3,2,3,2,3,Polluted
5.061,6.588,122.625,281.72,46.921,22.665,2,3,2,3,2,3,Polluted
5.289,6.835,149.824,1582.796,39.101,21.785,2,3,2,1,2,3,Polluted
4.541,6.78,177.072,1273.118,25.416,22.372,2,3,2,4,2,3,Polluted
4.317,6.533,204.28,1576.344,43.011,22.86,2,3,2,1,2,3,Polluted
4.718,6.67,231.504,286.022,43.011,22.958,2,3,2,3,2,3,Polluted
3.748,6.588,258.671,1481.72,25.416,24.327,1,3,2,4,2,3,Polluted
4.153,6.56,285.789,1584.946,43.011,24.327,2,3,2,1,2,3,Polluted
4.153,6.588,313.078,1608.602,29.326,24.131,2,3,3,1,2,3,Polluted
3.893,6.615,340.383,1572.043,39.101,24.718,1,3,3,1,2,3,Polluted
4.633,6.588,367.517,1610.753,29.326,23.936,2,3,3,1,2,3,Polluted
4.205,6.56,394.741,283.871,43.011,24.913,2,3,3,3,2,3,Unpolluted
4.35,6.533,111.914,1582.796,43.011,24.718,2,3,2,1,2,3,Polluted
4.205,6.533,84.691,862.366,39.101,24.62,2,3,2,4,2,3,Polluted
4.051,6.588,57.467,277.419,41.056,25.011,2,3,2,3,2,3,Polluted
4.308,6.588,30.218,1580.645,25.416,24.327,2,3,2,1,2,3,Polluted
4.35,6.588,2.88,288.172,35.191,24.327,2,3,1,3,2,3,Polluted
4.402,6.56,24.376,961.29,41.056,24.229,2,3,1,4,2,3,Polluted
4.153,6.753,51.584,1561.29,41.056,24.327,2,3,2,1,2,3,Polluted
4.257,6.533,78.791,286.022,39.101,23.838,2,3,2,3,2,3,Polluted
4.854,6.533,105.95,1180.645,39.101,23.349,2,3,2,4,2,3,Polluted
4.854,6.643,133.174,1587.097,41.056,23.838,2,3,2,1,2,3,Polluted
4.558,6.588,160.357,1576.344,29.326,24.131,2,3,2,1,2,3,Polluted
4.402,6.835,187.54,292.473,25.416,24.424,2,3,2,3,2,3,Polluted
4.854,6.725,214.813,286.022,39.101,23.545,2,3,2,3,2,3,Polluted
4.854,6.78,242.142,258.065,25.416,23.447,2,3,2,3,2,3,Polluted
4.895,6.533,269.374,1578.495,33.236,22.86,2,3,2,1,2,3,Polluted
4.423,6.835,296.566,1587.097,43.011,22.86,2,3,2,1,2,3,Polluted
4.423,6.835,323.798,262.366,25.416,22.958,2,3,3,3,2,3,Unpolluted
4.965,6.533,351.046,292.473,35.191,23.056,2,3,3,3,2,3,Unpolluted
4.454,6.533,378.237,1584.946,37.146,24.229,2,3,3,1,2,3,Polluted
4.478,6.533,405.429,301.075,37.146,23.545,2,3,3,3,2,3,Unpolluted
4.153,6.56,101.072,281.72,29.326,24.327,2,3,2,3,2,3,Polluted
4.308,6.56,73.726,1561.29,29.326,24.815,2,3,2,1,2,3,Polluted
4.049,6.588,46.592,292.473,25.416,24.522,2,3,2,3,2,3,Polluted
4.153,6.835,19.376,561.29,39.101,24.327,2,3,1,4,2,3,Polluted
3.71,6.835,7.726,1258.064,37.146,25.402,1,3,1,4,2,3,Polluted
4.153,6.67,34.966,1576.344,29.326,24.913,2,3,2,1,2,3,Polluted
3.856,6.698,62.198,262.366,25.416,25.206,1,3,2,3,2,3,Polluted
4.35,6.56,89.405,1264.516,41.056,24.327,2,3,2,4,2,3,Polluted
3.696,6.835,116.662,630.108,43.011,24.815,1,3,2,4,2,3,Polluted
3.748,6.588,143.951,1582.796,46.921,24.62,1,3,2,1,2,3,Polluted
4.205,6.588,171.199,400,27.371,24.522,2,3,2,3,2,3,Polluted
4.153,6.725,198.431,662.366,39.101,24.327,2,3,2,4,2,3,Polluted
4.423,6.588,225.704,1584.946,35.191,23.545,2,3,2,1,2,3,Polluted
4.533,6.588,253.009,262.366,29.326,23.447,2,3,2,3,2,3,Polluted
3.991,6.56,280.225,1574.193,29.326,23.838,1,3,2,1,2,3,Polluted
4.718,6.56,307.278,1608.602,29.326,22.665,2,3,3,1,2,3,Polluted
4.146,6.588,334.624,281.72,35.191,23.251,2,3,3,3,2,3,Unpolluted
4.423,6.835,361.807,1602.151,43.011,23.838,2,3,3,1,2,3,Polluted
4.533,6.56,389.006,365.591,25.416,23.545,2,3,3,3,2,3,Unpolluted
